file,P0,P1,TN,FP,FN,TP,Recall,Neg_pred,Kappa,
biodegrad,1,16,122,39,87,67,0.63,0.76,0.19,
biodegrad,1,18,112,34,97,72,0.68,0.77,0.19,
biodegrad,1,20,104,30,105,76,0.72,0.78,0.18,
biodegrad,0.5,2,193,70,16,36,0.34,0.73,0.3,
biodegrad,0.5,4,170,47,39,59,0.56,0.78,0.38,
biodegrad,0.5,6,161,38,48,68,0.64,0.81,0.4,
biodegrad,0.5,8,158,34,51,72,0.68,0.82,0.42,
biodegrad,0.5,10,149,32,60,74,0.7,0.82,0.39,
biodegrad,0.5,12,135,21,74,85,0.8,0.87,0.4,
biodegrad,0.5,14,130,21,79,85,0.8,0.86,0.37,
biodegrad,0.5,16,131,25,78,81,0.76,0.84,0.35,
biodegrad,0.5,18,130,23,79,83,0.78,0.85,0.36,
biodegrad,0.5,20,119,17,90,89,0.84,0.88,0.35,
biodegrad,1,2,197,81,12,25,0.24,0.71,0.21,
biodegrad,1,4,185,72,24,34,0.32,0.72,0.23,
biodegrad,1,6,178,55,31,51,0.48,0.76,0.35,
biodegrad,1,8,173,47,36,59,0.56,0.79,0.39,
biodegrad,1,10,163,39,46,67,0.63,0.81,0.41,
biodegrad,1,12,157,36,52,70,0.66,0.81,0.4,
biodegrad,1,14,156,33,53,73,0.69,0.83,0.42,
biodegrad,1,16,158,34,51,72,0.68,0.82,0.42,
biodegrad,1,18,147,29,62,77,0.73,0.84,0.4,
biodegrad,1,20,149,31,60,75,0.71,0.83,0.39,
biodegrad,0.5,2,176,72,33,34,0.32,0.71,0.18,
biodegrad,0.5,4,160,54,49,52,0.49,0.75,0.26,
biodegrad,0.5,6,148,49,61,57,0.54,0.75,0.24,
biodegrad,0.5,8,130,39,79,67,0.63,0.77,0.23,
biodegrad,0.5,10,121,33,88,73,0.69,0.79,0.24,
biodegrad,0.5,12,118,31,91,75,0.71,0.79,0.24,
biodegrad,0.5,14,112,28,97,78,0.74,0.8,0.23,
biodegrad,0.5,16,113,27,96,79,0.75,0.81,0.25,
biodegrad,0.5,18,122,26,87,80,0.75,0.82,0.3,
biodegrad,0.5,20,92,17,117,89,0.84,0.84,0.23,
biodegrad,1,2,193,90,16,16,0.15,0.68,0.09,
biodegrad,1,4,175,72,34,34,0.32,0.71,0.17,
biodegrad,1,6,170,63,39,43,0.41,0.73,0.23,
biodegrad,1,8,160,53,49,53,0.5,0.75,0.27,
biodegrad,1,10,151,52,58,54,0.51,0.74,0.23,
biodegrad,1,12,140,43,69,63,0.59,0.77,0.25,
biodegrad,1,14,139,45,70,61,0.58,0.76,0.23,
biodegrad,1,16,140,42,69,64,0.6,0.77,0.26,
biodegrad,1,18,134,38,75,68,0.64,0.78,0.26,
biodegrad,1,20,120,33,89,73,0.69,0.78,0.23,
biodegrad,0.5,2,177,77,32,29,0.27,0.7,0.13,
biodegrad,0.5,4,161,56,48,50,0.47,0.74,0.25,
biodegrad,0.5,6,141,49,68,57,0.54,0.74,0.2,
biodegrad,0.5,8,128,38,81,68,0.64,0.77,0.23,
biodegrad,0.5,10,121,36,88,70,0.66,0.77,0.21,
biodegrad,0.5,12,113,33,96,73,0.69,0.77,0.2,
biodegrad,0.5,14,106,29,103,77,0.73,0.79,0.2,
biodegrad,0.5,16,105,28,104,78,0.74,0.79,0.2,
biodegrad,0.5,18,105,20,104,86,0.81,0.84,0.26,
biodegrad,0.5,20,85,19,124,87,0.82,0.82,0.18,
biodegrad,1,2,192,90,17,16,0.15,0.68,0.08,
biodegrad,1,4,177,77,32,29,0.27,0.7,0.13,
biodegrad,1,6,169,60,40,46,0.43,0.74,0.25,
biodegrad,1,8,161,55,48,51,0.48,0.75,0.26,
biodegrad,1,10,144,49,65,57,0.54,0.75,0.22,
biodegrad,1,12,141,49,68,57,0.54,0.74,0.2,
biodegrad,1,14,141,48,68,58,0.55,0.75,0.21,
biodegrad,1,16,127,40,82,66,0.62,0.76,0.21,
biodegrad,1,18,124,37,85,69,0.65,0.77,0.22,
biodegrad,1,20,121,36,88,70,0.66,0.77,0.21,
biodegrad,0.5,2,178,77,31,29,0.27,0.7,0.14,
biodegrad,0.5,4,158,55,51,51,0.48,0.74,0.24,
biodegrad,0.5,6,142,48,67,58,0.55,0.75,0.22,
biodegrad,0.5,8,123,39,86,67,0.63,0.76,0.2,
biodegrad,0.5,10,112,35,97,71,0.67,0.76,0.18,
biodegrad,0.5,12,105,27,104,79,0.75,0.8,0.21,
biodegrad,0.5,14,98,29,111,77,0.73,0.77,0.16,
biodegrad,0.5,16,93,23,116,83,0.78,0.8,0.19,
biodegrad,0.5,18,91,27,118,79,0.75,0.77,0.15,
biodegrad,0.5,20,86,20,123,86,0.81,0.81,0.18,
biodegrad,1,2,191,93,18,13,0.12,0.67,0.04,
biodegrad,1,4,178,76,31,30,0.28,0.7,0.15,
biodegrad,1,6,170,65,39,41,0.39,0.72,0.21,
biodegrad,1,8,158,55,51,51,0.48,0.74,0.24,
biodegrad,1,10,145,50,64,56,0.53,0.74,0.22,
biodegrad,1,12,142,47,67,59,0.56,0.75,0.23,
biodegrad,1,14,134,43,75,63,0.59,0.76,0.22,
biodegrad,1,16,121,39,88,67,0.63,0.76,0.19,
biodegrad,1,18,112,34,97,72,0.68,0.77,0.19,
biodegrad,1,20,103,30,106,76,0.72,0.77,0.18,
biodegrad,0.5,2,186,69,23,37,0.35,0.73,0.27,
biodegrad,0.5,4,171,48,38,58,0.55,0.78,0.37,
biodegrad,0.5,6,161,37,48,69,0.65,0.81,0.41,
biodegrad,0.5,8,158,34,51,72,0.68,0.82,0.42,
biodegrad,0.5,10,149,32,60,74,0.7,0.82,0.39,
biodegrad,0.5,12,136,21,73,85,0.8,0.87,0.4,
biodegrad,0.5,14,132,21,77,85,0.8,0.86,0.38,
biodegrad,0.5,16,131,25,78,81,0.76,0.84,0.35,
biodegrad,0.5,18,130,23,79,83,0.78,0.85,0.36,
biodegrad,0.5,20,119,17,90,89,0.84,0.88,0.35,
biodegrad,1,2,197,81,12,25,0.24,0.71,0.21,
biodegrad,1,4,183,65,26,41,0.39,0.74,0.29,
biodegrad,1,6,176,63,33,43,0.41,0.74,0.27,
biodegrad,1,8,172,46,37,60,0.57,0.79,0.4,
biodegrad,1,10,163,39,46,67,0.63,0.81,0.41,
biodegrad,1,12,158,36,51,70,0.66,0.81,0.4,
biodegrad,1,14,156,33,53,73,0.69,0.83,0.42,
biodegrad,1,16,159,34,50,72,0.68,0.82,0.42,
biodegrad,1,18,147,29,62,77,0.73,0.84,0.4,
biodegrad,1,20,149,31,60,75,0.71,0.83,0.39,
biodegrad,0.5,2,175,72,34,34,0.32,0.71,0.17,
biodegrad,0.5,4,160,53,49,53,0.5,0.75,0.27,
biodegrad,0.5,6,141,43,68,63,0.59,0.77,0.25,
biodegrad,0.5,8,130,39,79,67,0.63,0.77,0.23,
biodegrad,0.5,10,120,33,89,73,0.69,0.78,0.23,
biodegrad,0.5,12,118,31,91,75,0.71,0.79,0.24,
biodegrad,0.5,14,112,28,97,78,0.74,0.8,0.23,
biodegrad,0.5,16,113,27,96,79,0.75,0.81,0.25,
biodegrad,0.5,18,122,26,87,80,0.75,0.82,0.3,
biodegrad,0.5,20,91,17,118,89,0.84,0.84,0.22,
biodegrad,1,2,194,92,15,14,0.13,0.68,0.07,
biodegrad,1,4,175,72,34,34,0.32,0.71,0.17,
biodegrad,1,6,170,63,39,43,0.41,0.73,0.23,
biodegrad,1,8,159,53,50,53,0.5,0.75,0.26,
biodegrad,1,10,151,52,58,54,0.51,0.74,0.23,
biodegrad,1,12,140,43,69,63,0.59,0.77,0.25,
biodegrad,1,14,139,45,70,61,0.58,0.76,0.23,
biodegrad,1,16,130,39,79,67,0.63,0.77,0.23,
biodegrad,1,18,134,38,75,68,0.64,0.78,0.26,
biodegrad,1,20,120,33,89,73,0.69,0.78,0.23,
biodegrad,0.5,2,177,77,32,29,0.27,0.7,0.13,
biodegrad,0.5,4,161,56,48,50,0.47,0.74,0.25,
biodegrad,0.5,6,146,49,63,57,0.54,0.75,0.23,
biodegrad,0.5,8,127,39,82,67,0.63,0.77,0.22,
biodegrad,0.5,10,124,37,85,69,0.65,0.77,0.22,
biodegrad,0.5,12,113,33,96,73,0.69,0.77,0.2,
biodegrad,0.5,14,106,29,103,77,0.73,0.79,0.2,
biodegrad,0.5,16,106,28,103,78,0.74,0.79,0.21,
biodegrad,0.5,18,104,20,105,86,0.81,0.84,0.26,
biodegrad,0.5,20,85,19,124,87,0.82,0.82,0.18,
biodegrad,1,2,192,90,17,16,0.15,0.68,0.08,
biodegrad,1,4,177,77,32,29,0.27,0.7,0.13,
biodegrad,1,6,169,60,40,46,0.43,0.74,0.25,
biodegrad,1,8,161,55,48,51,0.48,0.75,0.26,
biodegrad,1,10,144,49,65,57,0.54,0.75,0.22,
biodegrad,1,12,142,49,67,57,0.54,0.74,0.21,
biodegrad,1,14,141,48,68,58,0.55,0.75,0.21,
biodegrad,1,16,127,40,82,66,0.62,0.76,0.21,
biodegrad,1,18,124,37,85,69,0.65,0.77,0.22,
biodegrad,1,20,120,36,89,70,0.66,0.77,0.21,
biodegrad,0.5,2,179,77,30,29,0.27,0.7,0.15,
biodegrad,0.5,4,158,55,51,51,0.48,0.74,0.24,
biodegrad,0.5,6,142,48,67,58,0.55,0.75,0.22,
biodegrad,0.5,8,122,39,87,67,0.63,0.76,0.19,
biodegrad,0.5,10,103,30,106,76,0.72,0.77,0.18,
biodegrad,0.5,12,105,27,104,79,0.75,0.8,0.21,
biodegrad,0.5,14,99,29,110,77,0.73,0.77,0.17,
biodegrad,0.5,16,93,23,116,83,0.78,0.8,0.19,
biodegrad,0.5,18,91,27,118,79,0.75,0.77,0.15,
biodegrad,0.5,20,86,20,123,86,0.81,0.81,0.18,
biodegrad,1,2,191,93,18,13,0.12,0.67,0.04,
biodegrad,1,4,178,76,31,30,0.28,0.7,0.15,
biodegrad,1,6,171,65,38,41,0.39,0.72,0.22,
biodegrad,1,8,158,55,51,51,0.48,0.74,0.24,
biodegrad,1,10,144,50,65,56,0.53,0.74,0.21,
biodegrad,1,12,142,47,67,59,0.56,0.75,0.23,
biodegrad,1,14,134,43,75,63,0.59,0.76,0.22,
biodegrad,1,16,121,39,88,67,0.63,0.76,0.19,
biodegrad,1,18,112,34,97,72,0.68,0.77,0.19,
biodegrad,1,20,103,30,106,76,0.72,0.77,0.18,
seeds,0.5,2,42,21,0,0,0,0.67,0,
seeds,0.5,4,37,0,5,21,1,1,0.83,
seeds,0.5,6,34,0,8,21,1,1,0.74,
seeds,0.5,8,34,0,8,21,1,1,0.74,
seeds,0.5,10,34,0,8,21,1,1,0.74,
seeds,0.5,12,33,0,9,21,1,1,0.71,
seeds,0.5,14,33,0,9,21,1,1,0.71,
seeds,0.5,16,33,0,9,21,1,1,0.71,
seeds,0.5,18,33,0,9,21,1,1,0.71,
seeds,0.5,20,33,0,9,21,1,1,0.71,
seeds,1,2,42,21,0,0,0,0.67,0,
seeds,1,4,42,19,0,2,0.1,0.69,0.12,
seeds,1,6,39,0,3,21,1,1,0.9,
seeds,1,8,37,0,5,21,1,1,0.83,
seeds,1,10,37,0,5,21,1,1,0.83,
seeds,1,12,35,0,7,21,1,1,0.77,
seeds,1,14,35,0,7,21,1,1,0.77,
seeds,1,16,35,0,7,21,1,1,0.77,
seeds,1,18,35,0,7,21,1,1,0.77,
seeds,1,20,35,0,7,21,1,1,0.77,
seeds,0.5,2,41,20,1,1,0.05,0.67,0.03,
seeds,0.5,4,29,19,13,2,0.1,0.6,-0.23,
seeds,0.5,6,23,1,19,20,0.95,0.96,0.41,
seeds,0.5,8,24,0,18,21,1,1,0.47,
seeds,0.5,10,23,0,19,21,1,1,0.45,
seeds,0.5,12,24,0,18,21,1,1,0.47,
seeds,0.5,14,22,0,20,21,1,1,0.42,
seeds,0.5,16,22,0,20,21,1,1,0.42,
seeds,0.5,18,20,0,22,21,1,1,0.38,
seeds,0.5,20,20,0,22,21,1,1,0.38,
seeds,1,2,41,20,1,1,0.05,0.67,0.03,
seeds,1,4,40,19,2,2,0.1,0.68,0.06,
seeds,1,6,29,19,13,2,0.1,0.6,-0.23,
seeds,1,8,25,16,17,5,0.24,0.61,-0.16,
seeds,1,10,25,17,17,4,0.19,0.6,-0.21,
seeds,1,12,23,1,19,20,0.95,0.96,0.41,
seeds,1,14,23,2,19,19,0.9,0.92,0.38,
seeds,1,16,23,2,19,19,0.9,0.92,0.38,
seeds,1,18,22,1,20,20,0.95,0.96,0.39,
seeds,1,20,22,1,20,20,0.95,0.96,0.39,
seeds,0.5,2,40,19,2,2,0.1,0.68,0.06,
seeds,0.5,4,30,19,12,2,0.1,0.61,-0.21,
seeds,0.5,6,22,4,20,17,0.81,0.85,0.28,
seeds,0.5,8,21,0,21,21,1,1,0.4,
seeds,0.5,10,21,0,21,21,1,1,0.4,
seeds,0.5,12,21,0,21,21,1,1,0.4,
seeds,0.5,14,23,0,19,21,1,1,0.45,
seeds,0.5,16,23,0,19,21,1,1,0.45,
seeds,0.5,18,23,0,19,21,1,1,0.45,
seeds,0.5,20,19,0,23,21,1,1,0.36,
seeds,1,2,42,20,0,1,0.05,0.68,0.06,
seeds,1,4,37,18,5,3,0.14,0.67,0.03,
seeds,1,6,30,17,12,4,0.19,0.64,-0.1,
seeds,1,8,25,16,17,5,0.24,0.61,-0.16,
seeds,1,10,25,14,17,7,0.33,0.64,-0.07,
seeds,1,12,22,6,20,15,0.71,0.79,0.2,
seeds,1,14,21,1,21,20,0.95,0.95,0.37,
seeds,1,16,21,0,21,21,1,1,0.4,
seeds,1,18,21,0,21,21,1,1,0.4,
seeds,1,20,21,0,21,21,1,1,0.4,
seeds,0.5,2,39,19,3,2,0.1,0.67,0.03,
seeds,0.5,4,31,19,11,2,0.1,0.62,-0.18,
seeds,0.5,6,22,7,20,14,0.67,0.76,0.16,
seeds,0.5,8,22,0,20,21,1,1,0.42,
seeds,0.5,10,21,0,21,21,1,1,0.4,
seeds,0.5,12,22,0,20,21,1,1,0.42,
seeds,0.5,14,22,0,20,21,1,1,0.42,
seeds,0.5,16,22,0,20,21,1,1,0.42,
seeds,0.5,18,22,0,20,21,1,1,0.42,
seeds,0.5,20,22,0,20,21,1,1,0.42,
seeds,1,2,42,20,0,1,0.05,0.68,0.06,
seeds,1,4,36,18,6,3,0.14,0.67,0,
seeds,1,6,31,18,11,3,0.14,0.63,-0.13,
seeds,1,8,28,16,14,5,0.24,0.64,-0.1,
seeds,1,10,25,14,17,7,0.33,0.64,-0.07,
seeds,1,12,22,4,20,17,0.81,0.85,0.28,
seeds,1,14,21,1,21,20,0.95,0.95,0.37,
seeds,1,16,21,0,21,21,1,1,0.4,
seeds,1,18,21,0,21,21,1,1,0.4,
seeds,1,20,21,0,21,21,1,1,0.4,
seeds,0.5,2,42,19,0,2,0.1,0.69,0.12,
seeds,0.5,4,37,0,5,21,1,1,0.83,
seeds,0.5,6,35,0,7,21,1,1,0.77,
seeds,0.5,8,35,0,7,21,1,1,0.77,
seeds,0.5,10,35,0,7,21,1,1,0.77,
seeds,0.5,12,35,0,7,21,1,1,0.77,
seeds,0.5,14,34,0,8,21,1,1,0.74,
seeds,0.5,16,33,0,9,21,1,1,0.71,
seeds,0.5,18,33,0,9,21,1,1,0.71,
seeds,0.5,20,33,0,9,21,1,1,0.71,
seeds,1,2,42,19,0,2,0.1,0.69,0.12,
seeds,1,4,41,16,1,5,0.24,0.72,0.26,
seeds,1,6,38,6,4,15,0.71,0.86,0.63,
seeds,1,8,37,6,5,15,0.71,0.86,0.6,
seeds,1,10,37,5,5,16,0.76,0.88,0.64,
seeds,1,12,36,1,6,20,0.95,0.97,0.76,
seeds,1,14,36,1,6,20,0.95,0.97,0.76,
seeds,1,16,36,1,6,20,0.95,0.97,0.76,
seeds,1,18,36,1,6,20,0.95,0.97,0.76,
seeds,1,20,36,1,6,20,0.95,0.97,0.76,
seeds,0.5,2,40,19,2,2,0.1,0.68,0.06,
seeds,0.5,4,25,16,17,5,0.24,0.61,-0.16,
seeds,0.5,6,23,1,19,20,0.95,0.96,0.41,
seeds,0.5,8,23,2,19,19,0.9,0.92,0.38,
seeds,0.5,10,22,1,20,20,0.95,0.96,0.39,
seeds,0.5,12,24,1,18,20,0.95,0.96,0.44,
seeds,0.5,14,24,1,18,20,0.95,0.96,0.44,
seeds,0.5,16,23,1,19,20,0.95,0.96,0.41,
seeds,0.5,18,23,0,19,21,1,1,0.45,
seeds,0.5,20,22,1,20,20,0.95,0.96,0.39,
seeds,1,2,40,19,2,2,0.1,0.68,0.06,
seeds,1,4,36,19,6,2,0.1,0.65,-0.06,
seeds,1,6,27,17,15,4,0.19,0.61,-0.17,
seeds,1,8,27,17,15,4,0.19,0.61,-0.17,
seeds,1,10,24,15,18,6,0.29,0.62,-0.14,
seeds,1,12,23,5,19,16,0.76,0.82,0.27,
seeds,1,14,23,5,19,16,0.76,0.82,0.27,
seeds,1,16,24,2,18,19,0.9,0.92,0.4,
seeds,1,18,23,4,19,17,0.81,0.85,0.3,
seeds,1,20,22,5,20,16,0.76,0.81,0.24,
seeds,0.5,2,37,18,5,3,0.14,0.67,0.03,
seeds,0.5,4,25,16,17,5,0.24,0.61,-0.16,
seeds,0.5,6,22,6,20,15,0.71,0.79,0.2,
seeds,0.5,8,21,0,21,21,1,1,0.4,
seeds,0.5,10,21,0,21,21,1,1,0.4,
seeds,0.5,12,21,0,21,21,1,1,0.4,
seeds,0.5,14,23,0,19,21,1,1,0.45,
seeds,0.5,16,23,0,19,21,1,1,0.45,
seeds,0.5,18,22,1,20,20,0.95,0.96,0.39,
seeds,0.5,20,21,1,21,20,0.95,0.95,0.37,
seeds,1,2,40,19,2,2,0.1,0.68,0.06,
seeds,1,4,34,17,8,4,0.19,0.67,0,
seeds,1,6,28,16,14,5,0.24,0.64,-0.1,
seeds,1,8,25,16,17,5,0.24,0.61,-0.16,
seeds,1,10,26,15,16,6,0.29,0.63,-0.09,
seeds,1,12,22,6,20,15,0.71,0.79,0.2,
seeds,1,14,21,2,21,19,0.9,0.91,0.33,
seeds,1,16,21,1,21,20,0.95,0.95,0.37,
seeds,1,18,21,0,21,21,1,1,0.4,
seeds,1,20,21,0,21,21,1,1,0.4,
seeds,0.5,2,36,18,6,3,0.14,0.67,0,
seeds,0.5,4,28,16,14,5,0.24,0.64,-0.1,
seeds,0.5,6,22,4,20,17,0.81,0.85,0.28,
seeds,0.5,8,21,0,21,21,1,1,0.4,
seeds,0.5,10,21,0,21,21,1,1,0.4,
seeds,0.5,12,22,0,20,21,1,1,0.42,
seeds,0.5,14,22,0,20,21,1,1,0.42,
seeds,0.5,16,22,0,20,21,1,1,0.42,
seeds,0.5,18,22,0,20,21,1,1,0.42,
seeds,0.5,20,22,0,20,21,1,1,0.42,
seeds,1,2,40,19,2,2,0.1,0.68,0.06,
seeds,1,4,33,17,9,4,0.19,0.66,-0.03,
seeds,1,6,29,17,13,4,0.19,0.63,-0.12,
seeds,1,8,27,16,15,5,0.24,0.63,-0.12,
seeds,1,10,25,15,17,6,0.29,0.63,-0.12,
seeds,1,12,22,4,20,17,0.81,0.85,0.28,
seeds,1,14,21,3,21,18,0.86,0.88,0.29,
seeds,1,16,21,1,21,20,0.95,0.95,0.37,
seeds,1,18,21,0,21,21,1,1,0.4,
seeds,1,20,21,0,21,21,1,1,0.4,
seeds,0.5,2,41,17,1,4,0.19,0.71,0.21,
seeds,0.5,4,38,4,4,17,0.81,0.9,0.71,
seeds,0.5,6,36,0,6,21,1,1,0.8,
seeds,0.5,8,35,0,7,21,1,1,0.77,
seeds,0.5,10,35,0,7,21,1,1,0.77,
seeds,0.5,12,35,0,7,21,1,1,0.77,
seeds,0.5,14,35,0,7,21,1,1,0.77,
seeds,0.5,16,34,0,8,21,1,1,0.74,
seeds,0.5,18,34,0,8,21,1,1,0.74,
seeds,0.5,20,34,0,8,21,1,1,0.74,
seeds,1,2,41,19,1,2,0.1,0.68,0.09,
seeds,1,4,40,11,2,10,0.48,0.78,0.48,
seeds,1,6,37,8,5,13,0.62,0.82,0.52,
seeds,1,8,38,10,4,11,0.52,0.79,0.46,
seeds,1,10,37,6,5,15,0.71,0.86,0.6,
seeds,1,12,37,1,5,20,0.95,0.97,0.8,
seeds,1,14,37,1,5,20,0.95,0.97,0.8,
seeds,1,16,37,2,5,19,0.9,0.95,0.76,
seeds,1,18,37,2,5,19,0.9,0.95,0.76,
seeds,1,20,37,2,5,19,0.9,0.95,0.76,
seeds,0.5,2,37,19,5,2,0.1,0.66,-0.03,
seeds,0.5,4,26,17,16,4,0.19,0.6,-0.19,
seeds,0.5,6,23,4,19,17,0.81,0.85,0.3,
seeds,0.5,8,23,3,19,18,0.86,0.88,0.34,
seeds,0.5,10,22,3,20,18,0.86,0.88,0.32,
seeds,0.5,12,24,1,18,20,0.95,0.96,0.44,
seeds,0.5,14,24,1,18,20,0.95,0.96,0.44,
seeds,0.5,16,23,1,19,20,0.95,0.96,0.41,
seeds,0.5,18,23,3,19,18,0.86,0.88,0.34,
seeds,0.5,20,24,3,18,18,0.86,0.89,0.36,
seeds,1,2,39,19,3,2,0.1,0.67,0.03,
seeds,1,4,32,19,10,2,0.1,0.63,-0.16,
seeds,1,6,26,16,16,5,0.24,0.62,-0.14,
seeds,1,8,26,17,16,4,0.19,0.6,-0.19,
seeds,1,10,24,13,18,8,0.38,0.65,-0.04,
seeds,1,12,23,6,19,15,0.71,0.79,0.23,
seeds,1,14,23,6,19,15,0.71,0.79,0.23,
seeds,1,16,24,2,18,19,0.9,0.92,0.4,
seeds,1,18,24,2,18,19,0.9,0.92,0.4,
seeds,1,20,24,2,18,19,0.9,0.92,0.4,
seeds,0.5,2,34,17,8,4,0.19,0.67,0,
seeds,0.5,4,25,15,17,6,0.29,0.63,-0.12,
seeds,0.5,6,22,6,20,15,0.71,0.79,0.2,
seeds,0.5,8,21,1,21,20,0.95,0.95,0.37,
seeds,0.5,10,21,0,21,21,1,1,0.4,
seeds,0.5,12,21,0,21,21,1,1,0.4,
seeds,0.5,14,23,0,19,21,1,1,0.45,
seeds,0.5,16,23,0,19,21,1,1,0.45,
seeds,0.5,18,22,2,20,19,0.9,0.92,0.35,
seeds,0.5,20,20,2,22,19,0.9,0.91,0.31,
seeds,1,2,38,18,4,3,0.14,0.68,0.06,
seeds,1,4,34,16,8,5,0.24,0.68,0.05,
seeds,1,6,27,16,15,5,0.24,0.63,-0.12,
seeds,1,8,25,16,17,5,0.24,0.61,-0.16,
seeds,1,10,26,14,16,7,0.33,0.65,-0.05,
seeds,1,12,22,6,20,15,0.71,0.79,0.2,
seeds,1,14,22,3,20,18,0.86,0.88,0.32,
seeds,1,16,21,2,21,19,0.9,0.91,0.33,
seeds,1,18,21,1,21,20,0.95,0.95,0.37,
seeds,1,20,21,1,21,20,0.95,0.95,0.37,
seeds,0.5,2,34,17,8,4,0.19,0.67,0,
seeds,0.5,4,26,15,16,6,0.29,0.63,-0.09,
seeds,0.5,6,22,4,20,17,0.81,0.85,0.28,
seeds,0.5,8,21,0,21,21,1,1,0.4,
seeds,0.5,10,21,0,21,21,1,1,0.4,
seeds,0.5,12,22,0,20,21,1,1,0.42,
seeds,0.5,14,22,0,20,21,1,1,0.42,
seeds,0.5,16,22,0,20,21,1,1,0.42,
seeds,0.5,18,22,0,20,21,1,1,0.42,
seeds,0.5,20,22,0,20,21,1,1,0.42,
seeds,1,2,40,18,2,3,0.14,0.69,0.12,
seeds,1,4,33,16,9,5,0.24,0.67,0.03,
seeds,1,6,28,16,14,5,0.24,0.64,-0.1,
seeds,1,8,28,16,14,5,0.24,0.64,-0.1,
seeds,1,10,25,14,17,7,0.33,0.64,-0.07,
seeds,1,12,22,4,20,17,0.81,0.85,0.28,
seeds,1,14,21,4,21,17,0.81,0.84,0.26,
seeds,1,16,21,2,21,19,0.9,0.91,0.33,
seeds,1,18,21,0,21,21,1,1,0.4,
seeds,1,20,21,1,21,20,0.95,0.95,0.37,
seeds,0.5,2,41,16,1,5,0.24,0.72,0.26,
seeds,0.5,4,37,6,5,15,0.71,0.86,0.6,
seeds,0.5,6,36,1,6,20,0.95,0.97,0.76,
seeds,0.5,8,36,1,6,20,0.95,0.97,0.76,
seeds,0.5,10,36,1,6,20,0.95,0.97,0.76,
seeds,0.5,12,36,2,6,19,0.9,0.95,0.73,
seeds,0.5,14,36,0,6,21,1,1,0.8,
seeds,0.5,16,36,0,6,21,1,1,0.8,
seeds,0.5,18,36,0,6,21,1,1,0.8,
seeds,0.5,20,36,0,6,21,1,1,0.8,
seeds,1,2,41,19,1,2,0.1,0.68,0.09,
seeds,1,4,40,10,2,11,0.52,0.8,0.53,
seeds,1,6,38,10,4,11,0.52,0.79,0.46,
seeds,1,8,38,11,4,10,0.48,0.78,0.42,
seeds,1,10,37,5,5,16,0.76,0.88,0.64,
seeds,1,12,37,3,5,18,0.86,0.92,0.72,
seeds,1,14,37,2,5,19,0.9,0.95,0.76,
seeds,1,16,37,2,5,19,0.9,0.95,0.76,
seeds,1,18,37,2,5,19,0.9,0.95,0.76,
seeds,1,20,37,2,5,19,0.9,0.95,0.76,
seeds,0.5,2,36,19,6,2,0.1,0.65,-0.06,
seeds,0.5,4,27,17,15,4,0.19,0.61,-0.17,
seeds,0.5,6,23,5,19,16,0.76,0.82,0.27,
seeds,0.5,8,24,2,18,19,0.9,0.92,0.4,
seeds,0.5,10,22,5,20,16,0.76,0.81,0.24,
seeds,0.5,12,24,1,18,20,0.95,0.96,0.44,
seeds,0.5,14,24,1,18,20,0.95,0.96,0.44,
seeds,0.5,16,23,1,19,20,0.95,0.96,0.41,
seeds,0.5,18,23,3,19,18,0.86,0.88,0.34,
seeds,0.5,20,24,3,18,18,0.86,0.89,0.36,
seeds,1,2,38,19,4,2,0.1,0.67,0,
seeds,1,4,32,19,10,2,0.1,0.63,-0.16,
seeds,1,6,26,16,16,5,0.24,0.62,-0.14,
seeds,1,8,26,17,16,4,0.19,0.6,-0.19,
seeds,1,10,24,13,18,8,0.38,0.65,-0.04,
seeds,1,12,23,6,19,15,0.71,0.79,0.23,
seeds,1,14,23,6,19,15,0.71,0.79,0.23,
seeds,1,16,23,5,19,16,0.76,0.82,0.27,
seeds,1,18,23,5,19,16,0.76,0.82,0.27,
seeds,1,20,23,5,19,16,0.76,0.82,0.27,
seeds,0.5,2,34,17,8,4,0.19,0.67,0,
seeds,0.5,4,25,16,17,5,0.24,0.61,-0.16,
seeds,0.5,6,22,6,20,15,0.71,0.79,0.2,
seeds,0.5,8,21,1,21,20,0.95,0.95,0.37,
seeds,0.5,10,21,0,21,21,1,1,0.4,
seeds,0.5,12,21,0,21,21,1,1,0.4,
seeds,0.5,14,23,1,19,20,0.95,0.96,0.41,
seeds,0.5,16,23,1,19,20,0.95,0.96,0.41,
seeds,0.5,18,22,3,20,18,0.86,0.88,0.32,
seeds,0.5,20,21,3,21,18,0.86,0.88,0.29,
seeds,1,2,36,18,6,3,0.14,0.67,0,
seeds,1,4,34,16,8,5,0.24,0.68,0.05,
seeds,1,6,27,16,15,5,0.24,0.63,-0.12,
seeds,1,8,25,16,17,5,0.24,0.61,-0.16,
seeds,1,10,26,14,16,7,0.33,0.65,-0.05,
seeds,1,12,22,6,20,15,0.71,0.79,0.2,
seeds,1,14,22,4,20,17,0.81,0.85,0.28,
seeds,1,16,21,2,21,19,0.9,0.91,0.33,
seeds,1,18,21,1,21,20,0.95,0.95,0.37,
seeds,1,20,21,1,21,20,0.95,0.95,0.37,
seeds,0.5,2,33,17,9,4,0.19,0.66,-0.03,
seeds,0.5,4,27,16,15,5,0.24,0.63,-0.12,
seeds,0.5,6,22,4,20,17,0.81,0.85,0.28,
